# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
   11    26       0.92624937       2.17049642       2.21490534
   11    27       0.92624937       2.25240195       2.23420613
   11    28       0.92624937       2.33430747       2.26388360
   11    29       0.92624937       2.41621300       2.30044221
   11    30       0.92624937       2.49811853       2.33975576
   11    31       0.92624937       2.58002405       2.37739635
   11    32       0.92624937       2.66192958       2.40910611
   11    33       0.92624937       2.74383510       2.43082765
   11    34       0.92624937       2.82574063       2.43890163
   11    35       0.92624937       2.90764615       2.43072672
   11    36       0.92624937       2.98955168       2.40394085
   11    37       0.92624937       3.07145720       2.35708660
   11    38       0.92624937       3.15336273       2.28819219
   11    39       0.92624937       3.23526825       2.19648621
   11    40       0.92624937       3.31717378       2.08224102
   11    41       0.92624937       3.39907931       1.94622460
   11    42       0.92624937       3.48098483       1.79000828
   11    43       0.92624937       3.56289036       1.61456500
   11    44       0.92624937       3.64479588       1.42276796
   11    45       0.92624937       3.72670141       1.22416169
   11    46       0.92624937       3.80860693       1.03397637
   11    47       0.92624937       3.89051246       0.86824875
   11    48       0.92624937       3.97241798       0.74028039
   11    49       0.92624937       4.05432351       0.65949814
   12     0       1.00679279       0.04095276       0.05159004
   12     1       1.00679279       0.12285829       0.08578671
   12     2       1.00679279       0.20476381       0.18640045
   12     3       1.00679279       0.28666934       0.34671831
   12     4       1.00679279       0.36857486       0.55639657
   12     5       1.00679279       0.45048039       0.80139087
   12     6       1.00679279       0.53238592       1.06481456
   12     7       1.00679279       0.61429144       1.32622319
   12     8       1.00679279       0.69619697       1.56631782
   12     9       1.00679279       0.77810249       1.77499726
   12    10       1.00679279       0.86000802       1.95311003
   12    11       1.00679279       0.94191354       2.10340021
   12    12       1.00679279       1.02381907       2.22655236
   12    13       1.00679279       1.10572459       2.32380423
   12    14       1.00679279       1.18763012       2.39629689
   12    15       1.00679279       1.26953564       2.44695238
   12    16       1.00679279       1.35144117       2.47840270
   12    17       1.00679279       1.43334669       2.49313318
   12    18       1.00679279       1.51525222       2.49393626
   12    19       1.00679279       1.59715775       2.48395460
   12    20       1.00679279       1.67906327       2.46701212
   12    21       1.00679279       1.76096880       2.44666985
   12    22       1.00679279       1.84287432       2.42636216
   12    23       1.00679279       1.92477985       2.40929358
   12    24       1.00679279       2.00668537       2.39792032
   12    25       1.00679279       2.08859090       2.39398526
   12    26       1.00679279       2.17049642       2.39792038
   12    27       1.00679279       2.25240195       2.40929372
   12    28       1.00679279       2.33430747       2.42636241
   12    29       1.00679279       2.41621300       2.44667024
   12    30       1.00679279       2.49811853       2.46701271
   12    31       1.00679279       2.58002405       2.48395541
   12    32       1.00679279       2.66192958       2.49393736
   12    33       1.00679279       2.74383510       2.49313461
   12    34       1.00679279       2.82574063       2.47840446
   12    35       1.00679279       2.90764615       2.44695453
   12    36       1.00679279       2.98955168       2.39629947
   12    37       1.00679279       3.07145720       2.32380732
   12    38       1.00679279       3.15336273       2.22655602
   12    39       1.00679279       3.23526825       2.10340448
   12    40       1.00679279       3.31717378       1.95311499
   12    41       1.00679279       3.39907931       1.77500301
   12    42       1.00679279       3.48098483       1.56632457
   12    43       1.00679279       3.56289036       1.32623093
   12    44       1.00679279       3.64479588       1.06482275
   12    45       1.00679279       3.72670141       0.80139880
   12    46       1.00679279       3.80860693       0.55640363
   12    47       1.00679279       3.89051246       0.34672404
   12    48       1.00679279       3.97241798       0.18640447
   12    49       1.00679279       4.05432351       0.08578878
   13     0       1.08733621       0.04095276      -0.59300858
   13     1       1.08733621       0.12285829      -0.55190444
   13     2       1.08733621       0.20476381      -0.43104604
   13     3       1.08733621       0.28666934      -0.23765674
   13     4       1.08733621       0.36857486       0.01697993
   13     5       1.08733621       0.45048039       0.31710013
   13     6       1.08733621       0.53238592       0.64427249
   13     7       1.08733621       0.61429144       0.97761685
   13     8       1.08733621       0.69619697       1.29370610
   13     9       1.08733621       0.77810249       1.57070159
   13    10       1.08733621       0.86000802       1.80143731
   13    11       1.08733621       0.94191354       1.99244789
   13    12       1.08733621       1.02381907       2.14957383
   13    13       1.08733621       1.10572459       2.27593480
   13    14       1.08733621       1.18763012       2.37405781
   13    15       1.08733621       1.26953564       2.44707316
   13    16       1.08733621       1.35144117       2.49912471
   13    17       1.08733621       1.43334669       2.53339169
   13    18       1.08733621       1.51525222       2.55293623
   13    19       1.08733621       1.59715775       2.56069766
   13    20       1.08733621       1.67906327       2.56000625
   13    21       1.08733621       1.76096880       2.55425387
   13    22       1.08733621       1.84287432       2.54614561
   13    23       1.08733621       1.92477985       2.53839379
   13    24       1.08733621       2.00668537       2.53278996
   13    25       1.08733621       2.08859090       2.53085872
   13    26       1.08733621       2.17049642       2.53279008
   13    27       1.08733621       2.25240195       2.53839405
   13    28       1.08733621       2.33430747       2.54614603
   13    29       1.08733621       2.41621300       2.55425448
   13    30       1.08733621       2.49811853       2.56000708
   13    31       1.08733621       2.58002405       2.56069873
   13    32       1.08733621       2.66192958       2.55293761
   13    33       1.08733621       2.74383510       2.53339341
   13    34       1.08733621       2.82574063       2.49912681
   13    35       1.08733621       2.90764615       2.44707569
   13    36       1.08733621       2.98955168       2.37406084
   13    37       1.08733621       3.07145720       2.27593846
   13    38       1.08733621       3.15336273       2.14957817
   13    39       1.08733621       3.23526825       1.99245303
   13    40       1.08733621       3.31717378       1.80144342
   13    41       1.08733621       3.39907931       1.57070904
   13    42       1.08733621       3.48098483       1.29371508
   13    43       1.08733621       3.56289036       0.97762680
   13    44       1.08733621       3.64479588       0.64428255
   13    45       1.08733621       3.72670141       0.31710960
   13    46       1.08733621       3.80860693       0.01698822
   13    47       1.08733621       3.89051246      -0.23765012
   13    48       1.08733621       3.97241798      -0.43104143
   13    49       1.08733621       4.05432351      -0.55190208
   14     0       1.16787964       0.04095276      -1.29578979
   14     1       1.16787964       0.12285829      -1.24591514
   14     2       1.16787964       0.20476381      -1.10026243
   14     3       1.16787964       0.28666934      -0.86953055
   14     4       1.16787964       0.36857486      -0.56784439
   14     5       1.16787964       0.45048039      -0.21126837
   14     6       1.16787964       0.53238592       0.18052461
   14     7       1.16787964       0.61429144       0.58447157
   14     8       1.16787964       0.69619697       0.97669576
   14     9       1.16787964       0.77810249       1.33109175
   14    10       1.16787964       0.86000802       1.62727008
   14    11       1.16787964       0.94191354       1.86604318
   14    12       1.16787964       1.02381907       2.05986122
   14    13       1.16787964       1.10572459       2.21609191
   14    14       1.16787964       1.18763012       2.33970118
   14    15       1.16787964       1.26953564       2.43439279
   14    16       1.16787964       1.35144117       2.50515885
   14    17       1.16787964       1.43334669       2.55632657
   14    18       1.16787964       1.51525222       2.59132630
   14    19       1.16787964       1.59715775       2.61347487
   14    20       1.16787964       1.67906327       2.62567102
   14    21       1.16787964       1.76096880       2.63127038
   14    22       1.16787964       1.84287432       2.63254888
   14    23       1.16787964       1.92477985       2.63187792
   14    24       1.16787964       2.00668537       2.63070761
   14    25       1.16787964       2.08859090       2.63027323
   14    26       1.16787964       2.17049642       2.63070778
   14    27       1.16787964       2.25240195       2.63187827
   14    28       1.16787964       2.33430747       2.63254942
   14    29       1.16787964       2.41621300       2.63127113
   14    30       1.16787964       2.49811853       2.62567202
   14    31       1.16787964       2.58002405       2.61347614
   14    32       1.16787964       2.66192958       2.59132791
   14    33       1.16787964       2.74383510       2.55632853
   14    34       1.16787964       2.82574063       2.50516123
   14    35       1.16787964       2.90764615       2.43439565
   14    36       1.16787964       2.98955168       2.33970465
   14    37       1.16787964       3.07145720       2.21609611
   14    38       1.16787964       3.15336273       2.05986626
   14    39       1.16787964       3.23526825       1.86604925
   14    40       1.16787964       3.31717378       1.62727762
   14    41       1.16787964       3.39907931       1.33110126
   14    42       1.16787964       3.48098483       0.97670686
   14    43       1.16787964       3.56289036       0.58448332
   14    44       1.16787964       3.64479588       0.18053618
   14    45       1.16787964       3.72670141      -0.21125770
   14    46       1.16787964       3.80860693      -0.56783522
   14    47       1.16787964       3.89051246      -0.86952325
   14    48       1.16787964       3.97241798      -1.10025731
   14    49       1.16787964       4.05432351      -1.24591249
   15     0       1.24842306       0.04095276      -2.07638249
   15     1       1.24842306       0.12285829      -2.01408759
   15     2       1.24842306       0.20476381      -1.83321209
   15     3       1.24842306       0.28666934      -1.55037795
   15     4       1.24842306       0.36857486      -1.18837345
   15     5       1.24842306       0.45048039      -0.76883349
   15     6       1.24842306       0.53238592      -0.31045371
   15     7       1.24842306       0.61429144       0.16502116
   15     8       1.24842306       0.69619697       0.63143283
   15     9       1.24842306       0.77810249       1.06277916
   15    10       1.24842306       0.86000802       1.43201023
   15    11       1.24842306       0.94191354       1.72686294
   15    12       1.24842306       1.02381907       1.96067103
   15    13       1.24842306       1.10572459       2.14780487
   15    14       1.24842306       1.18763012       2.29641310
   15    15       1.24842306       1.26953564       2.41193364
   15    16       1.24842306       1.35144117       2.49990913
   15    17       1.24842306       1.43334669       2.56600229
   15    18       1.24842306       1.51525222       2.61416282
   15    19       1.24842306       1.59715775       2.64800512
   15    20       1.24842306       1.67906327       2.67044025
   15    21       1.24842306       1.76096880       2.68473734
   15    22       1.24842306       1.84287432       2.69320068
   15    23       1.24842306       1.92477985       2.69780705
   15    24       1.24842306       2.00668537       2.69991897
   15    25       1.24842306       2.08859090       2.70054731
   15    26       1.24842306       2.17049642       2.69991917
   15    27       1.24842306       2.25240195       2.69780746
   15    28       1.24842306       2.33430747       2.69320131
   15    29       1.24842306       2.41621300       2.68473820
   15    30       1.24842306       2.49811853       2.67044137
   15    31       1.24842306       2.58002405       2.64800654
   15    32       1.24842306       2.66192958       2.61416459
   15    33       1.24842306       2.74383510       2.56600445
   15    34       1.24842306       2.82574063       2.49991173
   15    35       1.24842306       2.90764615       2.41193679
   15    36       1.24842306       2.98955168       2.29641697
   15    37       1.24842306       3.07145720       2.14780955
   15    38       1.24842306       3.15336273       1.96067674
   15    39       1.24842306       3.23526825       1.72687002
   15    40       1.24842306       3.31717378       1.43201944
   15    41       1.24842306       3.39907931       1.06279061
   15    42       1.24842306       3.48098483       0.63144559
   15    43       1.24842306       3.56289036       0.16503426
   15    44       1.24842306       3.64479588      -0.31044111
   15    45       1.24842306       3.72670141      -0.76882209
   15    46       1.24842306       3.80860693      -1.18836358
   15    47       1.24842306       3.89051246      -1.55036991
   15    48       1.24842306       3.97241798      -1.83320634
   15    49       1.24842306       4.05432351      -2.01408458
   16     0       1.32896648       0.04095276      -2.94498382
   16     1       1.32896648       0.12285829      -2.86716545
   16     2       1.32896648       0.20476381      -2.64197153
   16     3       1.32896648       0.28666934      -2.29189651
   16     4       1.32896648       0.36857486      -1.84940583
   16     5       1.32896648       0.45048039      -1.34858601
   16     6       1.32896648       0.53238592      -0.81480274
   16     7       1.32896648       0.61429144      -0.26571010
   16     8       1.32896648       0.69619697       0.27499392
   16     9       1.32896648       0.77810249       0.77997471
   16    10       1.32896648       0.86000802       1.22228261
   16    11       1.32896648       0.94191354       1.57900245
   16    12       1.32896648       1.02381907       1.85603372
   16    13       1.32896648       1.10572459       2.07464294
   16    14       1.32896648       1.18763012       2.24761118
   16    15       1.32896648       1.26953564       2.38293849
   16    16       1.32896648       1.35144117       2.48680098
   16    17       1.32896648       1.43334669       2.56593334
   16    18       1.32896648       1.51525222       2.62530063
   16    19       1.32896648       1.59715775       2.66875966
   16    20       1.32896648       1.67906327       2.69954857
   16    21       1.32896648       1.76096880       2.72062487
   16    22       1.32896648       1.84287432       2.73461531
   16    23       1.32896648       1.92477985       2.74320006
   16    24       1.32896648       2.00668537       2.74783972
   16    25       1.32896648       2.08859090       2.74927159
   16    26       1.32896648       2.17049642       2.74783994
   16    27       1.32896648       2.25240195       2.74320050
   16    28       1.32896648       2.33430747       2.73461598
   16    29       1.32896648       2.41621300       2.72062580
   16    30       1.32896648       2.49811853       2.69954977
   16    31       1.32896648       2.58002405       2.66876118
   16    32       1.32896648       2.66192958       2.62530251
   16    33       1.32896648       2.74383510       2.56593564
   16    34       1.32896648       2.82574063       2.48680376
   16    35       1.32896648       2.90764615       2.38294189
   16    36       1.32896648       2.98955168       2.24761536
   16    37       1.32896648       3.07145720       2.07464805
   16    38       1.32896648       3.15336273       1.85604004
   16    39       1.32896648       3.23526825       1.57901062
   16    40       1.32896648       3.31717378       1.22229340
   16    41       1.32896648       3.39907931       0.77998761
   16    42       1.32896648       3.48098483       0.27500780
   16    43       1.32896648       3.56289036      -0.26569620
   16    44       1.32896648       3.64479588      -0.81478970
   16    45       1.32896648       3.72670141      -1.34857412
   16    46       1.32896648       3.80860693      -1.84939523
   16    47       1.32896648       3.89051246      -2.29188773
   16    48       1.32896648       3.97241798      -2.64196522
   16    49       1.32896648       4.05432351      -2.86716215
   17     0       1.40950991       0.04095276      -3.89147095
   17     1       1.40950991       0.12285829      -3.79619103
   17     2       1.40950991       0.20476381      -3.51993074
   17     3       1.40950991       0.28666934      -3.09085366
   17     4       1.40950991       0.36857486      -2.55152750
   17     5       1.40950991       0.45048039      -1.94924574
   17     6       1.40950991       0.53238592      -1.32327818
   17     7       1.40950991       0.61429144      -0.69422784
   17     8       1.40950991       0.69619697      -0.07802054
   17     9       1.40950991       0.77810249       0.49862677
   17    10       1.40950991       0.86000802       1.00949596
   17    11       1.40950991       0.94191354       1.42847510
   17    12       1.40950991       1.02381907       1.75081051
   17    13       1.40950991       1.10572459       2.00076371
   17    14       1.40950991       1.18763012       2.19706109
   17    15       1.40950991       1.26953564       2.35058178
   17    16       1.40950991       1.35144117       2.46882944
   17    17       1.40950991       1.43334669       2.55933862
   17    18       1.40950991       1.51525222       2.62815791
   17    19       1.40950991       1.59715775       2.67943468
   17    20       1.40950991       1.67906327       2.71684292
   17    21       1.40950991       1.76096880       2.74321138
   17    22       1.40950991       1.84287432       2.76146608
   17    23       1.40950991       1.92477985       2.77305531
   17    24       1.40950991       2.00668537       2.77958401
   17    25       1.40950991       2.08859090       2.78157205
   17    26       1.40950991       2.17049642       2.77958423
   17    27       1.40950991       2.25240195       2.77305576
   17    28       1.40950991       2.33430747       2.76146678
   17    29       1.40950991       2.41621300       2.74321234
   17    30       1.40950991       2.49811853       2.71684416
   17    31       1.40950991       2.58002405       2.67943626
   17    32       1.40950991       2.66192958       2.62815986
   17    33       1.40950991       2.74383510       2.55934100
   17    34       1.40950991       2.82574063       2.46883232
   17    35       1.40950991       2.90764615       2.35058535
   17    36       1.40950991       2.98955168       2.19706549
   17    37       1.40950991       3.07145720       2.00076914
   17    38       1.40950991       3.15336273       1.75081735
   17    39       1.40950991       3.23526825       1.42848427
   17    40       1.40950991       3.31717378       1.00950793
   17    41       1.40950991       3.39907931       0.49864052
   17    42       1.40950991       3.48098483      -0.07800614
   17    43       1.40950991       3.56289036      -0.69421386
   17    44       1.40950991       3.64479588      -1.32326515
   17    45       1.40950991       3.72670141      -1.94923360
   17    46       1.40950991       3.80860693      -2.55151657
   17    47       1.40950991       3.89051246      -3.09084464
   17    48       1.40950991       3.97241798      -3.51992435
   17    49       1.40950991       4.05432351      -3.79618773
   18     0       1.49005333       0.04095276      -4.88533419
   18     1       1.49005333       0.12285829      -4.77258052
   18     2       1.49005333       0.20476381      -4.44375208
   18     3       1.49005333       0.28666934      -3.92943362
   18     4       1.49005333       0.36857486      -3.28162006
   18     5       1.49005333       0.45048039      -2.56261214
   18     6       1.49005333       0.53238592      -1.82753884
   18     7       1.49005333       0.61429144      -1.10802790
   18     8       1.49005333       0.69619697      -0.41452221
   18     9       1.49005333       0.77810249       0.23264433
   18    10       1.49005333       0.86000802       0.80702602
   18    11       1.49005333       0.94191354       1.28382357
   18    12       1.49005333       1.02381907       1.65053300
   18    13       1.49005333       1.10572459       1.93033142
   18    14       1.49005333       1.18763012       2.14827048
   18    15       1.49005333       1.26953564       2.31806347
   18    16       1.49005333       1.35144117       2.44889921
   18    17       1.49005333       1.43334669       2.54901222
   18    18       1.49005333       1.51525222       2.62552478
   18    19       1.49005333       1.59715775       2.68307587
   18    20       1.49005333       1.67906327       2.72563058
   18    21       1.49005333       1.76096880       2.75606922
   18    22       1.49005333       1.84287432       2.77746901
   18    23       1.49005333       1.92477985       2.79128526
   18    24       1.49005333       2.00668537       2.79920494
   18    25       1.49005333       2.08859090       2.80161247
   18    26       1.49005333       2.17049642       2.79920517
   18    27       1.49005333       2.25240195       2.79128572
   18    28       1.49005333       2.33430747       2.77746972
   18    29       1.49005333       2.41621300       2.75607019
   18    30       1.49005333       2.49811853       2.72563183
   18    31       1.49005333       2.58002405       2.68307746
   18    32       1.49005333       2.66192958       2.62552675
   18    33       1.49005333       2.74383510       2.54901463
   18    34       1.49005333       2.82574063       2.44890214
   18    35       1.49005333       2.90764615       2.31806712
   18    36       1.49005333       2.98955168       2.14827497
   18    37       1.49005333       3.07145720       1.93033701
   18    38       1.49005333       3.15336273       1.65054022
   18    39       1.49005333       3.23526825       1.28383346
   18    40       1.49005333       3.31717378       0.80703860
   18    41       1.49005333       3.39907931       0.23265832
   18    42       1.49005333       3.48098483      -0.41450799
   18    43       1.49005333       3.56289036      -1.10801450
   18    44       1.49005333       3.64479588      -1.82752634
   18    45       1.49005333       3.72670141      -2.56260043
   18    46       1.49005333       3.80860693      -3.28160966
   18    47       1.49005333       3.89051246      -3.92942526
   18    48       1.49005333       3.97241798      -4.44374636
   18    49       1.49005333       4.05432351      -4.77257767
   19     0       1.57059675       0.04095276      -5.87520980
   19     1       1.57059675       0.12285829      -5.74591153
   19     2       1.57059675       0.20476381      -5.36744934
   19     3       1.57059675       0.28666934      -4.77065274
   19     4       1.57059675       0.36857486      -4.01219159
   19     5       1.57059675       0.45048039      -3.16925772
   19     6       1.57059675       0.53238592      -2.31452525
   19     7       1.57059675       0.61429144      -1.49452065
   19     8       1.57059675       0.69619697      -0.72110722
   19     9       1.57059675       0.77810249      -0.00552413
   19    10       1.57059675       0.86000802       0.62730643
   19    11       1.57059675       0.94191354       1.15470620
   19    12       1.57059675       1.02381907       1.56129836
   19    13       1.57059675       1.10572459       1.86784166
   19    14       1.57059675       1.18763012       2.10464580
   19    15       1.57059675       1.26953564       2.28821688
   19    16       1.57059675       1.35144117       2.42948264
   19    17       1.57059675       1.43334669       2.53733328
   19    18       1.57059675       1.51525222       2.61982953
   19    19       1.57059675       1.59715775       2.68208214
   19    20       1.57059675       1.67906327       2.72836451
   19    21       1.57059675       1.76096880       2.76173415
   19    22       1.57059675       1.84287432       2.78532428
   19    23       1.57059675       1.92477985       2.80074559
   19    24       1.57059675       2.00668537       2.80958996
   19    25       1.57059675       2.08859090       2.81233968
   19    26       1.57059675       2.17049642       2.80959018
   19    27       1.57059675       2.25240195       2.80074604
   19    28       1.57059675       2.33430747       2.78532498
   19    29       1.57059675       2.41621300       2.76173510
   19    30       1.57059675       2.49811853       2.72836575
   19    31       1.57059675       2.58002405       2.68208372
   19    32       1.57059675       2.66192958       2.61983147
   19    33       1.57059675       2.74383510       2.53733566
   19    34       1.57059675       2.82574063       2.42948553
   19    35       1.57059675       2.90764615       2.28822050
   19    36       1.57059675       2.98955168       2.10465027
   19    37       1.57059675       3.07145720       1.86784725
   19    38       1.57059675       3.15336273       1.56130570
   19    39       1.57059675       3.23526825       1.15471636
   19    40       1.57059675       3.31717378       0.62731903
   19    41       1.57059675       3.39907931      -0.00551052
   19    42       1.57059675       3.48098483      -0.72109389
   19    43       1.57059675       3.56289036      -1.49450851
   19    44       1.57059675       3.64479588      -2.31451410
   19    45       1.57059675       3.72670141      -3.16924749
   19    46       1.57059675       3.80860693      -4.01218275
   19    47       1.57059675       3.89051246      -4.77064595
   19    48       1.57059675       3.97241798      -5.36744496
   19    49       1.57059675       4.05432351      -5.74590945
   20     0       1.65114018       0.04095276      -6.79266468
   20     1       1.65114018       0.12285829      -6.64952603
   20     2       1.65114018       0.20476381      -6.22765027
   20     3       1.65114018       0.28666934      -5.55734168
   20     4       1.65114018       0.36857486      -4.69781480
   20     5       1.65114018       0.45048039      -3.73641491
   20     6       1.65114018       0.53238592      -2.76260995
   20     7       1.65114018       0.61429144      -1.83870539
   20     8       1.65114018       0.69619697      -0.98394657
   20     9       1.65114018       0.77810249      -0.20384927
   20    10       1.65114018       0.86000802       0.48098546
   20    11       1.65114018       0.94191354       1.05021758
   20    12       1.65114018       1.02381907       1.48901944
   20    13       1.65114018       1.10572459       1.81737500
   20    14       1.65114018       1.18763012       2.06923186
   20    15       1.65114018       1.26953564       2.26352212
   20    16       1.65114018       1.35144117       2.41262933
   20    17       1.65114018       1.43334669       2.52611958
   20    18       1.65114018       1.51525222       2.61287021
   20    19       1.65114018       1.59715775       2.67833013
   20    20       1.65114018       1.67906327       2.72709432
   20    21       1.65114018       1.76096880       2.76236463
   20    22       1.65114018       1.84287432       2.78730874
   20    23       1.65114018       1.92477985       2.80372832
   20    24       1.65114018       2.00668537       2.81305972
   20    25       1.65114018       2.08859090       2.81604993
   20    26       1.65114018       2.17049642       2.81305994
   20    27       1.65114018       2.25240195       2.80372876
   20    28       1.65114018       2.33430747       2.78730942
   20    29       1.65114018       2.41621300       2.76236555
   20    30       1.65114018       2.49811853       2.72709552
   20    31       1.65114018       2.58002405       2.67833166
   20    32       1.65114018       2.66192958       2.61287208
   20    33       1.65114018       2.74383510       2.52612187
   20    34       1.65114018       2.82574063       2.41263213
   20    35       1.65114018       2.90764615       2.26352561
   20    36       1.65114018       2.98955168       2.06923617
   20    37       1.65114018       3.07145720       1.81738040
   20    38       1.65114018       3.15336273       1.48902661
   20    39       1.65114018       3.23526825       1.05022752
   20    40       1.65114018       3.31717378       0.48099749
   20    41       1.65114018       3.39907931      -0.20383666
   20    42       1.65114018       3.48098483      -0.98393478
   20    43       1.65114018       3.56289036      -1.83869530
   20    44       1.65114018       3.64479588      -2.76260114
   20    45       1.65114018       3.72670141      -3.73640716
   20    46       1.65114018       3.80860693      -4.69780836
   20    47       1.65114018       3.89051246      -5.55733703
   20    48       1.65114018       3.97241798      -6.22764750
   20    49       1.65114018       4.05432351      -6.64952484
   21     0       1.73168360       0.04095276      -7.56859079
   21     1       1.73168360       0.12285829      -7.41315023
   21     2       1.73168360       0.20476381      -6.95395904
   21     3       1.73168360       0.28666934      -6.22263431
   21     4       1.73168360       0.36857486      -5.28065456
   21     5       1.73168360       0.45048039      -4.22001646
   21     6       1.73168360       0.53238592      -3.14153214
   21     7       1.73168360       0.61429144      -2.12139749
   21     8       1.73168360       0.69619697      -1.18888222
   21     9       1.73168360       0.77810249      -0.35055005
   21    10       1.73168360       0.86000802       0.37739006
   21    11       1.73168360       0.94191354       0.97799910
   21    12       1.73168360       1.02381907       1.43894343
   21    13       1.73168360       1.10572459       1.78234133
   21    14       1.73168360       1.18763012       2.04450257
   21    15       1.73168360       1.26953564       2.24597182
   21    16       1.73168360       1.35144117       2.40001956
   21    17       1.73168360       1.43334669       2.51686461
   21    18       1.73168360       1.51525222       2.60594553
   21    19       1.73168360       1.59715775       2.67305543
   21    20       1.73168360       1.67906327       2.72299967
   21    21       1.73168360       1.76096880       2.75911868
   21    22       1.73168360       1.84287432       2.78464650
   21    23       1.73168360       1.92477985       2.80151192
   21    24       1.73168360       2.00668537       2.81109359
   21    25       1.73168360       2.08859090       2.81420640
   21    26       1.73168360       2.17049642       2.81109380
   21    27       1.73168360       2.25240195       2.80151234
   21    28       1.73168360       2.33430747       2.78464715
   21    29       1.73168360       2.41621300       2.75911957
   21    30       1.73168360       2.49811853       2.72300081
   21    31       1.73168360       2.58002405       2.67305688
   21    32       1.73168360       2.66192958       2.60594730
   21    33       1.73168360       2.74383510       2.51686677
   21    34       1.73168360       2.82574063       2.40002219
   21    35       1.73168360       2.90764615       2.24597508
   21    36       1.73168360       2.98955168       2.04450657
   21    37       1.73168360       3.07145720       1.78234632
   21    38       1.73168360       3.15336273       1.43895008
   21    39       1.73168360       3.23526825       0.97800832
   21    40       1.73168360       3.31717378       0.37740101
   21    41       1.73168360       3.39907931      -0.35053897
   21    42       1.73168360       3.48098483      -1.18887256
   21    43       1.73168360       3.56289036      -2.12139017
   21    44       1.73168360       3.64479588      -3.14152648
   21    45       1.73168360       3.72670141      -4.22001187
   21    46       1.73168360       3.80860693      -5.28065093
   21    47       1.73168360       3.89051246      -6.22263192
   21    48       1.73168360       3.97241798      -6.95395789
   21    49       1.73168360       4.05432351      -7.41314991
   22     0       1.81222702       0.04095276      -8.14489407
   22     1       1.81222702       0.12285829      -7.97714780
   22     2       1.81222702       0.20476381      -7.48503775
   22     3       1.81222702       0.28666934      -6.70537874
   22     4       1.81222702       0.36857486      -5.70357289
   22     5       1.81222702       0.45048039      -4.57310992
   22     6       1.81222702       0.53238592      -3.41686703
   22     7       1.81222702       0.61429144      -2.31954821
   22     8       1.81222702       0.69619697      -1.32072644
   22     9       1.81222702       0.77810249      -0.43479855
   22    10       1.81222702       0.86000802       0.32391417
   22    11       1.81222702       0.94191354       0.94308788
   22    12       1.81222702       1.02381907       1.41460659
   22    13       1.81222702       1.10572459       1.76525029
   22    14       1.81222702       1.18763012       2.03227541
   22    15       1.81222702       1.26953564       2.23680220
   22    16       1.81222702       1.35144117       2.39255089
   22    17       1.81222702       1.43334669       2.51039793
   22    18       1.81222702       1.51525222       2.59992132
   22    19       1.81222702       1.59715775       2.66719260
   22    20       1.81222702       1.67906327       2.71707075
   22    21       1.81222702       1.76096880       2.75307643
   22    22       1.81222702       1.84287432       2.77849137
   22    23       1.81222702       1.92477985       2.79518587
   22    24       1.81222702       2.00668537       2.80468060
   22    25       1.81222702       2.08859090       2.80770011
   22    26       1.81222702       2.17049642       2.80468080
   22    27       1.81222702       2.25240195       2.79518627
   22    28       1.81222702       2.33430747       2.77849198
   22    29       1.81222702       2.41621300       2.75307726
   22    30       1.81222702       2.49811853       2.71707183
   22    31       1.81222702       2.58002405       2.66719396
   22    32       1.81222702       2.66192958       2.59992298
   22    33       1.81222702       2.74383510       2.51039993
   22    34       1.81222702       2.82574063       2.39255329
   22    35       1.81222702       2.90764615       2.23680516
   22    36       1.81222702       2.98955168       2.03227900
   22    37       1.81222702       3.07145720       1.76525471
   22    38       1.81222702       3.15336273       1.41461240
   22    39       1.81222702       3.23526825       0.94309593
   22    40       1.81222702       3.31717378       0.32392362
   22    41       1.81222702       3.39907931      -0.43478941
   22    42       1.81222702       3.48098483      -1.32071933
   22    43       1.81222702       3.56289036      -2.31954409
   22    44       1.81222702       3.64479588      -3.41686498
   22    45       1.81222702       3.72670141      -4.57310884
   22    46       1.81222702       3.80860693      -5.70357224
   22    47       1.81222702       3.89051246      -6.70537864
   22    48       1.81222702       3.97241798      -7.48503818
   22    49       1.81222702       4.05432351      -7.97714826
   23     0       1.89277044       0.04095276      -8.46653755
   23     1       1.89277044       0.12285829      -8.28940117
   23     2       1.89277044       0.20476381      -7.77278602
   23     3       1.89277044       0.28666934      -6.96039541
   23     4       1.89277044       0.36857486      -5.92443427
   23     5       1.89277044       0.45048039      -4.75762302
   23     6       1.89277044       0.53238592      -3.55761381
   23     7       1.89277044       0.61429144      -2.41037304
   23     8       1.89277044       0.69619697      -1.36482736
   23     9       1.89277044       0.77810249      -0.44787156
   23    10       1.89277044       0.86000802       0.32585433
   23    11       1.89277044       0.94191354       0.94831744
   23    12       1.89277044       1.02381907       1.41770579
   23    13       1.89277044       1.10572459       1.76722648
   23    14       1.89277044       1.18763012       2.03333393
   23    15       1.89277044       1.26953564       2.23669447
   23    16       1.89277044       1.35144117       2.39085801
   23    17       1.89277044       1.43334669       2.50714995
   23    18       1.89277044       1.51525222       2.59509051
   23    19       1.89277044       1.59715775       2.66091659
   23    20       1.89277044       1.67906327       2.70947656
   23    21       1.89277044       1.76096880       2.74436196
   23    22       1.89277044       1.84287432       2.76893662
